sample_id,teaching_task_id,candidate_classroom_id,candidate_time_slot_id,course_type,total_hours,required_room_type,class_group_count,total_student_count,teacher_department,teacher_title,teacher_max_weekly_hours,room_capacity,room_type,room_building,capacity_margin,capacity_ratio,week_number,day_of_week,period_index,is_morning,is_afternoon,is_evening,is_early_period,is_late_period,teacher_occupied_at_slot,class_occupied_at_slot,room_occupied_at_slot,teacher_day_load,class_day_load,teacher_week_load,class_week_load,is_capacity_enough,is_room_type_match,has_teacher_conflict,has_class_conflict,has_room_conflict,has_hard_conflict,sample_weight,score,reject_reason
confirmed_item_58785,21,16,459,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,46,1.6216,9,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58786,21,8,224,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,8,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58787,21,16,334,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,46,1.6216,10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58788,21,8,319,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,13,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58789,21,13,207,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,100,阶梯教室,综合楼C座,26,1.3514,9,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58790,21,8,208,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,10,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58791,21,8,202,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58792,21,8,347,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58793,21,4,348,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,100,阶梯教室,综合楼A座,26,1.3514,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58794,21,4,314,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,100,阶梯教室,综合楼A座,26,1.3514,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58795,21,16,427,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,46,1.6216,13,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58796,21,13,196,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,100,阶梯教室,综合楼C座,26,1.3514,16,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58797,21,8,184,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58798,21,8,185,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,5,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58799,21,16,471,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,46,1.6216,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58800,21,4,483,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,100,阶梯教室,综合楼A座,26,1.3514,15,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58801,21,8,177,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,15,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58802,21,8,447,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,15,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58803,21,8,296,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,8,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58804,21,13,195,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,100,阶梯教室,综合楼C座,26,1.3514,15,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58805,21,13,309,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,100,阶梯教室,综合楼C座,26,1.3514,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58806,21,8,182,专业核心课,48,,2,74,电子信息与计算机工程系,副教授,12,90,阶梯教室,综合楼B座,16,1.2162,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58807,22,15,210,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,12,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58808,22,15,244,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,10,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58809,22,15,290,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58810,22,15,371,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,11,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58811,22,15,433,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58812,22,15,251,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,17,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58813,22,15,187,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,7,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58814,22,15,289,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58815,22,15,301,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,13,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58816,22,7,437,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58817,22,15,438,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,6,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58818,22,15,318,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,12,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58819,22,15,503,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,17,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58820,22,15,361,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58821,22,15,291,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,3,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58822,22,15,441,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58823,22,15,330,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58824,22,15,314,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58825,23,12,300,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,12,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58826,23,12,489,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58827,23,10,424,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房/实验室,综合楼B座,20,1.5,10,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58828,23,12,232,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,16,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58829,23,12,361,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58830,23,12,421,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,7,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58831,23,12,224,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,8,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58832,23,12,472,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58833,23,12,301,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,13,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58834,23,12,302,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,14,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58835,23,12,343,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58836,23,12,164,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58837,23,12,440,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,8,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58838,23,12,416,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,2,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58839,23,6,173,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼B座,40,2.0,11,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58840,23,12,419,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58841,23,12,299,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,11,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58842,23,12,303,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,40,2.0,15,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58843,24,12,208,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,38,1.9048,10,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58844,24,18,209,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,70,普通教室,综合楼B座,28,1.6667,11,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58845,24,15,359,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,18,1.4286,17,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58846,24,15,469,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,18,1.4286,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58847,24,15,453,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,18,1.4286,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58848,24,15,455,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,18,1.4286,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58849,24,12,364,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼C座,38,1.9048,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58850,24,18,428,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,70,普通教室,综合楼B座,28,1.6667,14,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58851,24,15,499,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,18,1.4286,13,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58852,24,3,248,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼A座,38,1.9048,14,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58853,24,18,495,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,70,普通教室,综合楼B座,28,1.6667,9,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58854,24,15,496,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,18,1.4286,10,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58855,24,18,229,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,70,普通教室,综合楼B座,28,1.6667,13,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58856,24,18,230,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,70,普通教室,综合楼B座,28,1.6667,14,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58857,24,15,344,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,18,1.4286,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58858,24,15,171,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,18,1.4286,9,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58859,24,18,475,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,70,普通教室,综合楼B座,28,1.6667,7,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58860,24,15,296,专业选修课,36,,1,42,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,18,1.4286,8,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58861,25,16,293,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58862,25,16,447,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,15,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58863,25,16,352,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,10,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58864,25,16,207,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,9,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58865,25,16,297,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,9,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58866,25,16,183,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58867,25,16,214,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,16,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58868,25,16,304,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,16,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58869,25,16,165,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,3,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58870,25,16,203,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58871,25,16,333,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,9,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58872,25,16,318,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,12,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58873,25,16,437,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58874,25,16,220,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58875,25,16,458,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,8,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58876,25,16,224,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,8,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58877,25,16,223,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,7,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58878,25,16,292,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58879,25,16,173,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,11,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58880,25,16,464,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,14,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58881,25,16,435,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58882,25,16,359,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,17,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58883,25,16,228,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,12,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58884,25,16,210,专业核心课,48,,2,88,电子信息与计算机工程系,副教授,12,120,阶梯教室,综合楼A座,32,1.3636,12,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58885,26,2,210,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,80,普通教室,综合楼A座,40,2.0,12,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58886,26,15,374,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,14,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58887,26,15,193,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,13,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58888,26,15,497,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,11,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58889,26,15,341,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,17,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
confirmed_item_58890,26,15,363,专业选修课,36,,1,40,电子信息与计算机工程系,讲师,14,60,机房实验室,综合楼C座,20,1.5,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.0,confirmed_item_positive
